Data;Pedido;Cliente;Tipo Cliente;SKU;Código Produto;Centro Custo;Produto;Fabricante;Qtde. Pedido;Preço;Custo
16/08/2018;SO - 0004264;S.S.S. Group;Wholesale;AXW291;STK-126;926263;Stucco;Heritage ;14;438,19;2835,94
16/08/2018;SO - 0004265;Select ;Wholesale;FLR025;STK-114;927300;Electrical Connector;Sun Ltd;14;313,29;1869,98
16/08/2018;SO - 0004266;21st Ltd;Wholesale;AXW291;STK-143;420746;Plastics;Mylan Group;13;119,58;613,01
16/08/2018;SO - 0004267;Linde ;Wholesale;AXW291;STK-128;926263;Fire Suppressio;SUPERVALU Group;11;584,16;2414,88
16/08/2018;SO - 0004268;Pure Group;Export;AXW291;STK-156;417850;Plywood;Allermed Group;10;191,89;701,76
16/08/2018;SO - 0004269;Avon Corp;Export;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;10;520,62;2394,24
16/08/2018;SO - 0004270;Qualitest ;Export;GUT930;STK-113;927300;Circuit Breaker;Apotex Corp;7;347,66;851,40
16/08/2018;SO - 0004271;Ascend Ltd;Wholesale;NXH382;STK-138;922457;Wire Rope And Cables;Macoven Group;13;276,58;1521,17
17/08/2018;SO - 0004272;Winthrop ;Wholesale;FLR025;STK-111;927300;Door Hardware;Apotex Corp;13;437,31;2565,55
17/08/2018;SO - 0004273;Nipro ;Wholesale;NXH382;STK-127;926263;Wood Finishing;Fullerton Corp;10;222,58;833,86
17/08/2018;SO - 0004274;Mylan Corp;Wholesale;AXW291;STK-160;417850;Finish Carpentry;Major Corp;14;258,69;1585,15
17/08/2018;SO - 0004275;Select ;Distributor;AXW291;STK-139;922457;Metal Joist, Decking;Accord Ltd;10;617,31;2443,78
17/08/2018;SO - 0004276;Pacific Ltd;Export;FLR025;STK-104;920026;Building Envelope;AstraZeneca ;9;418,56;1791,55
18/08/2018;SO - 0004277;Wuxi Group;Wholesale;AXW291;STK-107;920026;Housewrap;Kinray Ltd;13;281,93;2111,47
18/08/2018;SO - 0004278;Pacific Ltd;Distributor;FLR025;STK-160;417850;Finish Carpentry;Major Corp;10;258,69;1056,77
18/08/2018;SO - 0004279;Winthrop ;Distributor;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;8;520,62;1795,68
18/08/2018;SO - 0004280;Ascend Ltd;Distributor;GUT930;STK-151;417850;Bamboo;Lake Ltd;11;367,33;1578,96
19/08/2018;SO - 0004281;Fenwal, Corp;Distributor;FLR025;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;9;243,81;758,52
19/08/2018;SO - 0004282;Niconovum Corp;Wholesale;AXW291;STK-102;920026;Escalator;Kinray Ltd;13;380,89;2338,51
19/08/2018;SO - 0004283;U.S. Ltd;Wholesale;AXW291;STK-123;926263;Wall Covering;Heritage ;10;251,38;1221,89
20/08/2018;SO - 0004284;Mylan Corp;Distributor;AXW291;STK-132;922457;High Concrete;CP IV Ltd;12;334,39;1558,32
21/08/2018;SO - 0004285;Fenwal, Corp;Wholesale;GUT930;STK-110;920026;Folding Doors;Lake Ltd;13;578,87;2883,41
21/08/2018;SO - 0004286;Fenwal, Corp;Wholesale;FLR025;STK-127;926263;Wood Finishing;Fullerton Corp;8;222,58;625,39
22/08/2018;SO - 0004287;Apotheca, Ltd;Export;AXW291;STK-139;922457;Metal Joist, Decking;Accord Ltd;8;617,31;1832,83
22/08/2018;SO - 0004288;OHTA'S Corp;Export;AXW291;STK-113;927300;Circuit Breaker;Apotex Corp;7;347,66;851,40
22/08/2018;SO - 0004289;Ole Group;Wholesale;AXW291;STK-101;920026;Elevator;McKesson Corp;10;448,76;2088,77
23/08/2018;SO - 0004290;Winthrop ;Export;AXW291;STK-163;415254;Millwork;Heritage ;8;256,97;1027,87
23/08/2018;SO - 0004291;Dharma Ltd;Wholesale;NXH382;STK-154;417850;Treated Lumber;ALK-Abello, Corp;9;371,04;1408,68
23/08/2018;SO - 0004292;O.E. Ltd;Wholesale;FLR025;STK-126;926263;Stucco;Heritage ;9;438,19;1654,30
24/08/2018;SO - 0004293;Mylan Corp;Wholesale;GUT930;STK-112;927300;Chipset Computers;ARM Company;11;691,76;2656,37
25/08/2018;SO - 0004294;Victory Ltd;Distributor;FLR025;STK-139;922457;Metal Joist, Decking;Accord Ltd;13;617,31;3360,19
25/08/2018;SO - 0004295;Uriel Group;Distributor;AXW291;STK-149;420746;Rough Carpentry;Lake Ltd;7;121,00;345,72
25/08/2018;SO - 0004296;Capweld ;Wholesale;GUT930;STK-113;927300;Circuit Breaker;Apotex Corp;10;347,66;1362,24
26/08/2018;SO - 0004297;Capweld ;Wholesale;AXW291;STK-111;927300;Door Hardware;Apotex Corp;11;437,31;2099,09
26/08/2018;SO - 0004298;Nipro ;Distributor;AXW291;STK-136;922457;Structural Steel;Cixi Group;11;309,58;1430,35
26/08/2018;SO - 0004299;Ole Group;Wholesale;NXH382;STK-125;926263;Staff;Lake Ltd;10;180,28;710,02
26/08/2018;SO - 0004300;Dharma Ltd;Wholesale;NXH382;STK-163;415254;Millwork;Heritage ;11;256,97;1541,81
27/08/2018;SO - 0004301;U.S. Ltd;Wholesale;AXW291;STK-118;927300;Cement Render;Lake Ltd;12;157,93;856,56
27/08/2018;SO - 0004302;Ascend Ltd;Wholesale;AXW291;STK-150;420746;Heavy Timbers;Cixi Group;7;233,43;727,56
27/08/2018;SO - 0004303;Bare ;Wholesale;NXH382;STK-136;922457;Structural Steel;Cixi Group;10;309,58;1271,42
27/08/2018;SO - 0004304;Ole Group;Export;NXH382;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;8;520,62;1795,68
28/08/2018;SO - 0004305;Trigen ;Export;AXW291;STK-142;420746;Decorative Metal;Lake Ltd;12;95,40;598,56
28/08/2018;SO - 0004306;Prasco Group;Distributor;AXW291;STK-141;420746;Stairway;Kinray Ltd;9;324,11;1083,60
28/08/2018;SO - 0004307;New Ltd;Distributor;GUT930;STK-129;926263;Furnishings;Macoven Group;8;305,93;1182,67
28/08/2018;SO - 0004308;Fenwal, Corp;Distributor;AXW291;STK-138;922457;Wire Rope And Cables;Macoven Group;8;276,58;829,73
28/08/2018;SO - 0004309;O.E. Ltd;Export;AXW291;STK-133;922457;Noxer Block;Apotex Corp;13;291,93;2111,47
29/08/2018;SO - 0004310;Rochester Ltd;Distributor;AXW291;STK-107;920026;Housewrap;Kinray Ltd;13;281,93;2111,47
29/08/2018;SO - 0004311;Ei ;Wholesale;NXH382;STK-149;420746;Rough Carpentry;Lake Ltd;9;121,00;484,01
29/08/2018;SO - 0004312;Exact-Rx, Corp;Wholesale;AXW291;STK-129;926263;Furnishings;Macoven Group;10;305,93;1576,90
31/08/2018;SO - 0004313;Ei ;Wholesale;GUT930;STK-162;415254;Case-Building;Cixi Group;13;201,22;1112,50
31/08/2018;SO - 0004314;21st Ltd;Wholesale;AXW291;STK-102;920026;Escalator;Kinray Ltd;8;380,89;1275,55
01/09/2018;SO - 0004315;Pacific Ltd;Export;NXH382;STK-146;420746;Security Systems;Macoven Group;10;477,13;2410,75
01/09/2018;SO - 0004316;Nipro ;Distributor;AXW291;STK-141;420746;Stairway;Kinray Ltd;7;324,11;774,00
01/09/2018;SO - 0004317;Wuxi Group;Wholesale;GUT930;STK-130;926263;Insulation Bricks;HSN Bricks;14;455,48;2761,63
02/09/2018;SO - 0004318;Amylin Group;Distributor;FLR025;STK-130;926263;Insulation Bricks;HSN Bricks;11;455,48;2071,22
02/09/2018;SO - 0004319;Victory Ltd;Wholesale;FLR025;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;11;137,51;724,46
02/09/2018;SO - 0004320;Linde ;Wholesale;GUT930;STK-126;926263;Stucco;Heritage ;14;438,19;2835,94
02/09/2018;SO - 0004321;ETUDE Ltd;Export;NXH382;STK-122;926263;Marble;Fullerton Corp;14;316,48;2278,66
03/09/2018;SO - 0004322;Weimei Corp;Wholesale;AXW291;STK-132;922457;High Concrete;CP IV Ltd;9;334,39;1090,82
03/09/2018;SO - 0004323;3LAB, Ltd;Distributor;AXW291;STK-151;417850;Bamboo;Lake Ltd;12;367,33;1754,40
04/09/2018;SO - 0004324;3LAB, Ltd;Wholesale;GUT930;STK-147;420746;Specialties;Cixi Group;13;445,21;2849,35
04/09/2018;SO - 0004325;Select ;Wholesale;NXH382;STK-151;417850;Bamboo;Lake Ltd;12;367,33;1754,40
04/09/2018;SO - 0004326;Uriel Group;Distributor;AXW291;STK-125;926263;Staff;Lake Ltd;9;180,28;621,26
04/09/2018;SO - 0004327;Rochester Ltd;Distributor;AXW291;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;13;477,32;3382,90
04/09/2018;SO - 0004328;Avon Corp;Wholesale;AXW291;STK-122;926263;Marble;Fullerton Corp;10;316,48;1519,10
05/09/2018;SO - 0004329;Exact-Rx, Corp;Wholesale;AXW291;STK-129;926263;Furnishings;Macoven Group;8;305,93;1182,67
05/09/2018;SO - 0004330;Winthrop ;Wholesale;NXH382;STK-151;417850;Bamboo;Lake Ltd;7;367,33;877,20
06/09/2018;SO - 0004331;Pure Group;Wholesale;AXW291;STK-145;420746;Building Safety;Apotex Corp;9;327,90;1459,25
06/09/2018;SO - 0004332;Rochester Ltd;Distributor;AXW291;STK-118;927300;Cement Render;Lake Ltd;8;157,93;513,94
06/09/2018;SO - 0004333;21st Ltd;Export;GUT930;STK-135;922457;Urbanite;Macoven Group;12;335,13;2218,80
07/09/2018;SO - 0004334;Avon Corp;Distributor;GUT930;STK-102;920026;Escalator;Kinray Ltd;11;380,89;1913,33
07/09/2018;SO - 0004335;3LAB, Ltd;Wholesale;AXW291;STK-128;926263;Fire Suppressio;SUPERVALU Group;13;584,16;2951,52
07/09/2018;SO - 0004336;Medsep Group;Export;AXW291;STK-124;926263;Paint, Wood Stain;ALK-Abello, Corp;11;150,36;659,45
08/09/2018;SO - 0004337;Ohio ;Export;NXH382;STK-137;922457;Rebar;McKesson Corp;14;331,08;2191,97
08/09/2018;SO - 0004338;S.S.S. Group;Wholesale;NXH382;STK-125;926263;Staff;Lake Ltd;13;180,28;976,27
08/09/2018;SO - 0004339;Prasco Group;Distributor;NXH382;STK-122;926263;Marble;Fullerton Corp;9;316,48;1329,22
08/09/2018;SO - 0004340;Procter Corp;Distributor;AXW291;STK-109;920026;Access;Major Corp;9;465,07;1610,95
09/09/2018;SO - 0004341;Prasco Group;Distributor;AXW291;STK-161;415254;Ecoclean;Citizen Group;8;508,58;1764,72
09/09/2018;SO - 0004342;Rochester Ltd;Wholesale;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;9;520,62;2094,96
10/09/2018;SO - 0004343;WakeFern ;Wholesale;GUT930;STK-147;420746;Specialties;Cixi Group;9;445,21;1813,22
10/09/2018;SO - 0004344;E. Ltd;Distributor;AXW291;STK-104;920026;Building Envelope;AstraZeneca ;10;418,56;2047,49
10/09/2018;SO - 0004345;Elorac, Corp;Wholesale;NXH382;STK-118;927300;Cement Render;Lake Ltd;9;157,93;599,59
11/09/2018;SO - 0004346;O.E. Ltd;Wholesale;GUT930;STK-106;920026;Damp (Structural);Mylan Group;12;222,04;1393,20
12/09/2018;SO - 0004347;Victory Ltd;Export;GUT930;STK-102;920026;Escalator;Kinray Ltd;9;380,89;1488,14
12/09/2018;SO - 0004348;Apollo Ltd;Wholesale;AXW291;STK-160;417850;Finish Carpentry;Major Corp;14;258,69;1585,15
12/09/2018;SO - 0004349;Ei ;Wholesale;NXH382;STK-138;922457;Wire Rope And Cables;Macoven Group;8;276,58;829,73
12/09/2018;SO - 0004350;Ascend Ltd;Distributor;AXW291;STK-119;927300;Ceramic Tile;Heritage ;8;441,92;1318,90
12/09/2018;SO - 0004351;Ascend Ltd;Wholesale;GUT930;STK-139;922457;Metal Joist, Decking;Accord Ltd;13;617,31;3360,19
13/09/2018;SO - 0004352;U.S. Ltd;Distributor;NXH382;STK-114;927300;Electrical Connector;Sun Ltd;8;313,29;934,99
13/09/2018;SO - 0004353;Amylin Group;Distributor;AXW291;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;13;243,81;1191,96
13/09/2018;SO - 0004354;Trigen ;Wholesale;NXH382;STK-124;926263;Paint, Wood Stain;ALK-Abello, Corp;11;150,36;659,45
13/09/2018;SO - 0004355;Niconovum Corp;Distributor;AXW291;STK-166;415254;Chair Rail;Cixi Group;14;485,81;3331,30
14/09/2018;SO - 0004356;Winthrop ;Distributor;GUT930;STK-132;922457;High Concrete;CP IV Ltd;7;334,39;779,16
14/09/2018;SO - 0004357;Ole Group;Wholesale;AXW291;STK-111;927300;Door Hardware;Apotex Corp;13;437,31;2565,55
14/09/2018;SO - 0004358;Trigen ;Distributor;AXW291;STK-159;417850;Glue-Laminate;Sun Ltd;7;648,44;1496,40
14/09/2018;SO - 0004359;AuroMedics Corp;Wholesale;AXW291;STK-110;920026;Folding Doors;Lake Ltd;7;578,87;1310,64
15/09/2018;SO - 0004360;3LAB, Ltd;Wholesale;FLR025;STK-103;920026;Building Insulation;Accord Ltd;7;252,81;603,72
15/09/2018;SO - 0004361;AuroMedics Corp;Distributor;AXW291;STK-112;927300;Chipset Computers;ARM Company;13;691,76;3246,67
16/09/2018;SO - 0004362;OUR Ltd;Distributor;GUT930;STK-154;417850;Treated Lumber;ALK-Abello, Corp;14;371,04;2414,88
16/09/2018;SO - 0004363;Wuxi Group;Wholesale;AXW291;STK-147;420746;Specialties;Cixi Group;7;445,21;1295,16
16/09/2018;SO - 0004364;Winthrop ;Wholesale;AXW291;STK-145;420746;Building Safety;Apotex Corp;7;327,90;1042,32
16/09/2018;SO - 0004365;Bare ;Distributor;AXW291;STK-162;415254;Case-Building;Cixi Group;14;201,22;1213,63
17/09/2018;SO - 0004366;Pure Group;Distributor;AXW291;STK-111;927300;Door Hardware;Apotex Corp;12;437,31;2332,32
17/09/2018;SO - 0004367;Llorens Ltd;Distributor;AXW291;STK-108;920026;Stile And Rail;Macoven Group;10;589,23;2344,70
17/09/2018;SO - 0004368;21st Ltd;Distributor;NXH382;STK-167;415254;Casement;Lake Ltd;10;369,69;1568,64
18/09/2018;SO - 0004369;Avon Corp;Export;AXW291;STK-125;926263;Staff;Lake Ltd;14;180,28;1065,02
18/09/2018;SO - 0004370;Pacific Ltd;Wholesale;GUT930;STK-151;417850;Bamboo;Lake Ltd;10;367,33;1403,52
18/09/2018;SO - 0004371;Trigen ;Distributor;AXW291;STK-148;420746;Telecommunications Equipment;Major Corp;12;213,62;1114,56
18/09/2018;SO - 0004372;OUR Ltd;Export;AXW291;STK-138;922457;Wire Rope And Cables;Macoven Group;12;276,58;1382,88
18/09/2018;SO - 0004373;ETUDE Ltd;Distributor;NXH382;STK-168;415254;Curtainwall;Accord Ltd;7;575,15;1243,56
18/09/2018;SO - 0004374;Capweld ;Wholesale;NXH382;STK-105;920026;Conformal Coating;Sun Ltd;7;516,73;1259,04
18/09/2018;SO - 0004375;U.S. Ltd;Distributor;NXH382;STK-123;926263;Wall Covering;Heritage ;10;251,38;1221,89
19/09/2018;SO - 0004376;Eminence Corp;Export;NXH382;STK-165;415254;Trim, Molding;Allermed Group;14;156,52;1126,94
20/09/2018;SO - 0004377;Rochester Ltd;Wholesale;FLR025;STK-112;927300;Chipset Computers;ARM Company;12;691,76;2951,52
20/09/2018;SO - 0004378;Select ;Export;FLR025;STK-152;417850;Engineered Wood;Allermed Group;14;386,52;3157,92
20/09/2018;SO - 0004379;AuroMedics Corp;Wholesale;GUT930;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;9;477,32;2152,75
20/09/2018;SO - 0004380;Victory Ltd;Wholesale;AXW291;STK-105;920026;Conformal Coating;Sun Ltd;8;516,73;1510,85
21/09/2018;SO - 0004381;Winthrop ;Export;FLR025;STK-109;920026;Access;Major Corp;13;465,07;2531,50
21/09/2018;SO - 0004382;Wuxi Group;Wholesale;FLR025;STK-165;415254;Trim, Molding;Allermed Group;14;156,52;1126,94
21/09/2018;SO - 0004383;Niconovum Corp;Wholesale;AXW291;STK-119;927300;Ceramic Tile;Heritage ;11;441,92;1978,34
21/09/2018;SO - 0004384;Winthrop ;Distributor;FLR025;STK-166;415254;Chair Rail;Cixi Group;8;485,81;1665,65
21/09/2018;SO - 0004385;WakeFern ;Wholesale;NXH382;STK-100;920026;Concrete;McKesson Corp;14;124,49;743,04
21/09/2018;SO - 0004386;OUR Ltd;Distributor;AXW291;STK-106;920026;Damp (Structural);Mylan Group;11;222,04;1253,88
21/09/2018;SO - 0004387;Medline ;Wholesale;NXH382;STK-158;417850;Parallel Strand;McKesson Corp;7;153,83;464,40
22/09/2018;SO - 0004388;Pacific Ltd;Wholesale;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;14;520,62;3591,36
22/09/2018;SO - 0004389;Pacific Ltd;Wholesale;GUT930;STK-106;920026;Damp (Structural);Mylan Group;9;222,04;975,24
22/09/2018;SO - 0004390;Select ;Export;GUT930;STK-103;920026;Building Insulation;Accord Ltd;8;252,81;724,46
22/09/2018;SO - 0004391;Prasco Group;Distributor;GUT930;STK-141;420746;Stairway;Kinray Ltd;9;324,11;1083,60
22/09/2018;SO - 0004392;WakeFern ;Wholesale;FLR025;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;14;137,51;965,95
22/09/2018;SO - 0004393;Llorens Ltd;Export;GUT930;STK-137;922457;Rebar;McKesson Corp;8;331,08;1095,98
22/09/2018;SO - 0004394;Trigen ;Distributor;FLR025;STK-114;927300;Electrical Connector;Sun Ltd;14;313,29;1869,98
22/09/2018;SO - 0004395;S.S.S. Group;Distributor;GUT930;STK-159;417850;Glue-Laminate;Sun Ltd;14;648,44;3591,36
23/09/2018;SO - 0004396;Victory Ltd;Wholesale;AXW291;STK-159;417850;Glue-Laminate;Sun Ltd;8;648,44;1795,68
23/09/2018;SO - 0004397;Llorens Ltd;Distributor;AXW291;STK-107;920026;Housewrap;Kinray Ltd;12;281,93;1919,52
23/09/2018;SO - 0004398;Medsep Group;Distributor;AXW291;STK-108;920026;Stile And Rail;Macoven Group;12;589,23;2930,88
24/09/2018;SO - 0004399;WakeFern ;Distributor;AXW291;STK-138;922457;Wire Rope And Cables;Macoven Group;13;276,58;1521,17
24/09/2018;SO - 0004400;Burt's Corp;Wholesale;NXH382;STK-147;420746;Specialties;Cixi Group;9;445,21;1813,22
24/09/2018;SO - 0004401;Elorac, Corp;Wholesale;NXH382;STK-116;927300;Switches;McKesson Corp;11;195,69;761,62
24/09/2018;SO - 0004402;Medline ;Wholesale;GUT930;STK-116;927300;Switches;McKesson Corp;11;195,69;761,62
24/09/2018;SO - 0004403;Llorens Ltd;Wholesale;NXH382;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;11;243,81;975,24
25/09/2018;SO - 0004404;Weimei Corp;Wholesale;AXW291;STK-142;420746;Decorative Metal;Lake Ltd;8;95,40;359,14
25/09/2018;SO - 0004405;Exact-Rx, Corp;Wholesale;AXW291;STK-129;926263;Furnishings;Macoven Group;7;305,93;985,56
25/09/2018;SO - 0004406;WakeFern ;Wholesale;AXW291;STK-161;415254;Ecoclean;Citizen Group;10;508,58;2352,96
25/09/2018;SO - 0004407;Dharma Ltd;Wholesale;NXH382;STK-139;922457;Metal Joist, Decking;Accord Ltd;10;617,31;2443,78
26/09/2018;SO - 0004408;Uriel Group;Distributor;AXW291;STK-122;926263;Marble;Fullerton Corp;9;316,48;1329,22
26/09/2018;SO - 0004409;Amylin Group;Distributor;GUT930;STK-154;417850;Treated Lumber;ALK-Abello, Corp;12;371,04;2012,40
26/09/2018;SO - 0004410;Burt's Corp;Wholesale;NXH382;STK-138;922457;Wire Rope And Cables;Macoven Group;11;276,58;1244,59
27/09/2018;SO - 0004411;Prasco Group;Wholesale;GUT930;STK-133;922457;Noxer Block;Apotex Corp;8;291,93;1151,71
27/09/2018;SO - 0004412;Pure Group;Distributor;NXH382;STK-168;415254;Curtainwall;Accord Ltd;11;575,15;2238,41
27/09/2018;SO - 0004413;Elorac, Corp;Wholesale;AXW291;STK-159;417850;Glue-Laminate;Sun Ltd;7;648,44;1496,40
28/09/2018;SO - 0004414;Nipro ;Distributor;AXW291;STK-132;922457;High Concrete;CP IV Ltd;8;334,39;934,99
29/09/2018;SO - 0004415;Winthrop ;Distributor;AXW291;STK-146;420746;Security Systems;Macoven Group;10;477,13;2410,75
29/09/2018;SO - 0004416;Dharma Ltd;Wholesale;FLR025;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;8;243,81;650,16
30/09/2018;SO - 0004417;PEDIFIX, Corp;Wholesale;AXW291;STK-148;420746;Telecommunications Equipment;Major Corp;14;213,62;1337,47
01/10/2018;SO - 0004418;21st Ltd;Distributor;AXW291;STK-116;927300;Switches;McKesson Corp;7;195,69;423,12
01/10/2018;SO - 0004419;Eminence Corp;Distributor;FLR025;STK-155;417850;Sheathing;Allermed Group;7;551,56;1310,64
03/10/2018;SO - 0004420;Uriel Group;Wholesale;AXW291;STK-137;922457;Rebar;McKesson Corp;10;331,08;1461,31
03/10/2018;SO - 0004421;Sundial ;Distributor;AXW291;STK-113;927300;Circuit Breaker;Apotex Corp;9;347,66;1191,96
03/10/2018;SO - 0004422;21st Ltd;Distributor;NXH382;STK-167;415254;Casement;Lake Ltd;14;369,69;2352,96
03/10/2018;SO - 0004423;Trigen ;Distributor;AXW291;STK-105;920026;Conformal Coating;Sun Ltd;8;516,73;1510,85
03/10/2018;SO - 0004424;Prasco Group;Wholesale;GUT930;STK-127;926263;Wood Finishing;Fullerton Corp;10;222,58;833,86
03/10/2018;SO - 0004425;WakeFern ;Distributor;GUT930;STK-148;420746;Telecommunications Equipment;Major Corp;7;213,62;557,28
04/10/2018;SO - 0004426;Exact-Rx, Corp;Wholesale;FLR025;STK-136;922457;Structural Steel;Cixi Group;12;309,58;1589,28
04/10/2018;SO - 0004427;S.S.S. Group;Wholesale;FLR025;STK-140;922457;Metal Fabrications;Kinray Ltd;12;303,67;1362,24
04/10/2018;SO - 0004428;New Ltd;Wholesale;NXH382;STK-146;420746;Security Systems;Macoven Group;11;477,13;2712,10
05/10/2018;SO - 0004429;3LAB, Ltd;Distributor;GUT930;STK-152;417850;Engineered Wood;Allermed Group;8;386,52;1578,96
05/10/2018;SO - 0004430;Dharma Ltd;Distributor;AXW291;STK-166;415254;Chair Rail;Cixi Group;12;485,81;2776,08
05/10/2018;SO - 0004431;Elorac, Corp;Distributor;AXW291;STK-143;420746;Plastics;Mylan Group;10;119,58;445,82
05/10/2018;SO - 0004432;AuroMedics Corp;Distributor;AXW291;STK-150;420746;Heavy Timbers;Cixi Group;10;233,43;1164,10
05/10/2018;SO - 0004433;U.S. Ltd;Distributor;AXW291;STK-120;927300;Dropped Ceiling;Fullerton Corp;10;477,77;2237,38
06/10/2018;SO - 0004434;Ole Group;Wholesale;AXW291;STK-127;926263;Wood Finishing;Fullerton Corp;7;222,58;521,16
06/10/2018;SO - 0004435;O.E. Ltd;Distributor;GUT930;STK-131;922457;Artificial Stone;Heritage ;13;623,88;3008,28
07/10/2018;SO - 0004436;Apollo Ltd;Wholesale;NXH382;STK-107;920026;Housewrap;Kinray Ltd;12;281,93;1919,52
07/10/2018;SO - 0004437;Amylin Group;Wholesale;AXW291;STK-159;417850;Glue-Laminate;Sun Ltd;8;648,44;1795,68
07/10/2018;SO - 0004438;Capweld ;Wholesale;AXW291;STK-165;415254;Trim, Molding;Allermed Group;10;156,52;751,30
07/10/2018;SO - 0004439;Select ;Wholesale;AXW291;STK-119;927300;Ceramic Tile;Heritage ;13;441,92;2417,98
07/10/2018;SO - 0004440;Dharma Ltd;Distributor;NXH382;STK-135;922457;Urbanite;Macoven Group;14;335,13;2662,56
08/10/2018;SO - 0004441;Fenwal, Corp;Wholesale;GUT930;STK-118;927300;Cement Render;Lake Ltd;8;157,93;513,94
09/10/2018;SO - 0004442;Pure Group;Distributor;GUT930;STK-101;920026;Elevator;McKesson Corp;9;448,76;1827,67
09/10/2018;SO - 0004443;Uriel Group;Export;AXW291;STK-126;926263;Stucco;Heritage ;8;438,19;1417,97
10/10/2018;SO - 0004444;Victory Ltd;Wholesale;AXW291;STK-126;926263;Stucco;Heritage ;7;438,19;1181,64
10/10/2018;SO - 0004445;Llorens Ltd;Distributor;AXW291;STK-125;926263;Staff;Lake Ltd;8;180,28;532,51
10/10/2018;SO - 0004446;Rochester Ltd;Wholesale;AXW291;STK-160;417850;Finish Carpentry;Major Corp;14;258,69;1585,15
10/10/2018;SO - 0004447;Sundial ;Wholesale;AXW291;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;14;137,51;965,95
11/10/2018;SO - 0004448;Uriel Group;Wholesale;AXW291;STK-126;926263;Stucco;Heritage ;13;438,19;2599,61
11/10/2018;SO - 0004449;New Ltd;Wholesale;GUT930;STK-111;927300;Door Hardware;Apotex Corp;12;437,31;2332,32
11/10/2018;SO - 0004450;Apotheca, Ltd;Wholesale;GUT930;STK-120;927300;Dropped Ceiling;Fullerton Corp;12;477,77;2796,72
11/10/2018;SO - 0004451;ETUDE Ltd;Wholesale;GUT930;STK-116;927300;Switches;McKesson Corp;14;195,69;1015,49
12/10/2018;SO - 0004452;Medline ;Distributor;AXW291;STK-127;926263;Wood Finishing;Fullerton Corp;10;222,58;833,86
12/10/2018;SO - 0004453;Avon Corp;Wholesale;AXW291;STK-109;920026;Access;Major Corp;7;465,07;1150,68
12/10/2018;SO - 0004454;ETUDE Ltd;Distributor;AXW291;STK-146;420746;Security Systems;Macoven Group;10;477,13;2410,75
13/10/2018;SO - 0004455;Select ;Wholesale;GUT930;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;7;520,62;1496,40
13/10/2018;SO - 0004456;Ohio ;Wholesale;GUT930;STK-140;922457;Metal Fabrications;Kinray Ltd;14;303,67;1634,69
14/10/2018;SO - 0004457;S.S.S. Group;Distributor;AXW291;STK-154;417850;Treated Lumber;ALK-Abello, Corp;8;371,04;1207,44
14/10/2018;SO - 0004458;New Ltd;Export;NXH382;STK-118;927300;Cement Render;Lake Ltd;13;157,93;942,22
14/10/2018;SO - 0004459;OUR Ltd;Wholesale;NXH382;STK-119;927300;Ceramic Tile;Heritage ;11;441,92;1978,34
14/10/2018;SO - 0004460;Victory Ltd;Wholesale;GUT930;STK-158;417850;Parallel Strand;McKesson Corp;14;153,83;1114,56
15/10/2018;SO - 0004461;Fenwal, Corp;Wholesale;GUT930;STK-136;922457;Structural Steel;Cixi Group;13;309,58;1748,21
15/10/2018;SO - 0004462;Llorens Ltd;Distributor;FLR025;STK-148;420746;Telecommunications Equipment;Major Corp;13;213,62;1226,02
16/10/2018;SO - 0004463;Winthrop ;Distributor;AXW291;STK-116;927300;Switches;McKesson Corp;7;195,69;423,12
